,Bedrooms,Capacity,Price,Review_Count,Room_Type,Star_Rating,Avg_Price,log_Price,log_Avg_Price,log_Review_Count,Has_Star_Rating,City_NY,City_SF
5,1.0,2,45,16,1,5.0,97.5573770492,3.80666248977,4.46457590193,2.77258872224,1,1.0,0.0
6,1.0,2,49,22,1,5.0,97.5573770492,3.89182029811,4.46457590193,3.09104245336,1,1.0,0.0
7,2.0,4,249,1,2,0.0,97.5573770492,5.51745289646,4.46457590193,0.0,0,1.0,0.0
8,0.0,4,169,2,2,0.0,97.5573770492,5.12989871492,4.46457590193,0.69314718056,0,1.0,0.0
9,1.0,1,40,1,1,0.0,97.5573770492,3.68887945411,4.46457590193,0.0,0,1.0,0.0
10,1.0,2,59,1,1,0.0,97.5573770492,4.07753744391,4.46457590193,0.0,0,1.0,0.0
11,1.0,2,80,35,1,4.5,97.5573770492,4.38202663467,4.46457590193,3.55534806149,1,1.0,0.0
12,1.0,2,120,5,2,5.0,97.5573770492,4.78749174278,4.46457590193,1.60943791243,1,1.0,0.0
13,1.0,2,50,2,1,0.0,97.5573770492,3.91202300543,4.46457590193,0.69314718056,0,1.0,0.0
14,1.0,3,135,15,1,5.0,97.5573770492,4.90527477844,4.46457590193,2.7080502011,1,1.0,0.0
15,0.0,2,110,9,2,4.5,97.5573770492,4.70048036579,4.46457590193,2.19722457734,1,1.0,0.0
16,1.0,2,60,11,1,4.0,97.5573770492,4.09434456222,4.46457590193,2.3978952728,1,1.0,0.0
17,1.0,2,110,3,2,5.0,97.5573770492,4.70048036579,4.46457590193,1.09861228867,1,1.0,0.0
0,0.0,2,191,1,2,0.0,97.5573770492,5.25227342805,4.46457590193,0.0,0,1.0,0.0
1,1.0,4,150,0,2,0.0,97.5573770492,5.0106352941,4.46457590193,0.0,0,1.0,0.0
2,1.0,2,65,4,1,4.0,97.5573770492,4.1743872699,4.46457590193,1.38629436112,1,1.0,0.0
3,1.0,1,85,6,1,4.5,97.5573770492,4.44265125649,4.46457590193,1.79175946923,1,1.0,0.0
4,1.0,2,60,1,1,0.0,97.5573770492,4.09434456222,4.46457590193,0.0,0,1.0,0.0
5,1.0,1,85,27,1,5.0,97.5573770492,4.44265125649,4.46457590193,3.295836866,1,1.0,0.0
6,1.0,2,100,1,2,0.0,97.5573770492,4.60517018599,4.46457590193,0.0,0,1.0,0.0
7,1.0,2,45,36,1,5.0,97.5573770492,3.80666248977,4.46457590193,3.58351893846,1,1.0,0.0
8,1.0,2,70,4,1,5.0,97.5573770492,4.24849524205,4.46457590193,1.38629436112,1,1.0,0.0
9,1.0,2,199,22,2,5.0,97.5573770492,5.29330482472,4.46457590193,3.09104245336,1,1.0,0.0
10,1.0,2,100,21,1,5.0,97.5573770492,4.60517018599,4.46457590193,3.04452243772,1,1.0,0.0
11,0.0,2,110,5,2,4.5,97.5573770492,4.70048036579,4.46457590193,1.60943791243,1,1.0,0.0
12,1.0,2,120,1,2,0.0,97.5573770492,4.78749174278,4.46457590193,0.0,0,1.0,0.0
13,1.0,2,89,93,2,4.5,97.5573770492,4.48863636973,4.46457590193,4.53259949315,1,1.0,0.0
14,1.0,1,48,5,1,5.0,97.5573770492,3.87120101091,4.46457590193,1.60943791243,1,1.0,0.0
15,1.0,2,100,26,1,5.0,97.5573770492,4.60517018599,4.46457590193,3.25809653802,1,1.0,0.0
16,1.0,2,85,108,1,4.5,97.5573770492,4.44265125649,4.46457590193,4.68213122712,1,1.0,0.0
17,1.0,3,170,21,2,5.0,97.5573770492,5.13579843705,4.46457590193,3.04452243772,1,1.0,0.0
0,1.0,2,60,5,1,5.0,97.5573770492,4.09434456222,4.46457590193,1.60943791243,1,1.0,0.0
1,0.0,1,110,12,2,5.0,97.5573770492,4.70048036579,4.46457590193,2.48490664979,1,1.0,0.0
2,1.0,2,60,2,1,0.0,97.5573770492,4.09434456222,4.46457590193,0.69314718056,0,1.0,0.0
3,1.0,2,64,3,1,5.0,97.5573770492,4.15888308336,4.46457590193,1.09861228867,1,1.0,0.0
4,1.0,2,90,5,1,5.0,97.5573770492,4.49980967033,4.46457590193,1.60943791243,1,1.0,0.0
5,1.0,2,50,15,1,5.0,97.5573770492,3.91202300543,4.46457590193,2.7080502011,1,1.0,0.0
6,1.0,2,100,3,1,5.0,97.5573770492,4.60517018599,4.46457590193,1.09861228867,1,1.0,0.0
7,1.0,3,73,28,1,4.0,97.5573770492,4.29045944115,4.46457590193,3.33220451018,1,1.0,0.0
8,1.0,2,59,105,1,5.0,97.5573770492,4.07753744391,4.46457590193,4.65396035016,1,1.0,0.0
9,3.0,8,215,0,2,0.0,97.5573770492,5.37063802813,4.46457590193,0.0,0,1.0,0.0
10,1.0,2,90,4,1,5.0,97.5573770492,4.49980967033,4.46457590193,1.38629436112,1,1.0,0.0
11,1.0,3,99,87,2,4.5,97.5573770492,4.59511985013,4.46457590193,4.46590811865,1,1.0,0.0
12,1.0,2,75,6,1,5.0,97.5573770492,4.31748811354,4.46457590193,1.79175946923,1,1.0,0.0
13,0.0,2,100,17,2,4.5,97.5573770492,4.60517018599,4.46457590193,2.83321334406,1,1.0,0.0
14,1.0,2,100,8,1,5.0,97.5573770492,4.60517018599,4.46457590193,2.07944154168,1,1.0,0.0
15,1.0,3,200,4,2,5.0,97.5573770492,5.29831736655,4.46457590193,1.38629436112,1,1.0,0.0
16,1.0,2,250,12,2,4.5,97.5573770492,5.52146091786,4.46457590193,2.48490664979,1,1.0,0.0
17,1.0,1,65,0,1,0.0,97.5573770492,4.1743872699,4.46457590193,0.0,0,1.0,0.0
0,1.0,2,66,15,1,4.5,97.5573770492,4.18965474203,4.46457590193,2.7080502011,1,1.0,0.0
1,1.0,2,75,6,2,5.0,97.5573770492,4.31748811354,4.46457590193,1.79175946923,1,1.0,0.0
2,1.0,1,20,2,0,0.0,97.5573770492,2.99573227355,4.46457590193,0.69314718056,0,1.0,0.0
3,1.0,2,50,12,1,4.5,97.5573770492,3.91202300543,4.46457590193,2.48490664979,1,1.0,0.0
4,1.0,2,125,9,2,5.0,97.5573770492,4.8283137373,4.46457590193,2.19722457734,1,1.0,0.0
5,1.0,2,70,3,1,5.0,97.5573770492,4.24849524205,4.46457590193,1.09861228867,1,1.0,0.0
6,1.0,2,65,4,1,4.0,97.5573770492,4.1743872699,4.46457590193,1.38629436112,1,1.0,0.0
7,1.0,2,63,5,1,4.5,97.5573770492,4.14313472639,4.46457590193,1.60943791243,1,1.0,0.0
8,1.0,1,85,22,1,5.0,97.5573770492,4.44265125649,4.46457590193,3.09104245336,1,1.0,0.0
9,0.0,2,50,18,2,4.5,97.5573770492,3.91202300543,4.46457590193,2.8903717579,1,1.0,0.0
10,1.0,2,61,1,1,0.0,97.5573770492,4.11087386417,4.46457590193,0.0,0,1.0,0.0
11,1.0,1,60,1,1,0.0,97.5573770492,4.09434456222,4.46457590193,0.0,0,1.0,0.0
12,1.0,1,66,44,0,4.5,97.5573770492,4.18965474203,4.46457590193,3.78418963392,1,1.0,0.0
13,0.0,2,140,1,2,0.0,97.5573770492,4.94164242261,4.46457590193,0.0,0,1.0,0.0
14,1.0,2,96,6,2,4.5,97.5573770492,4.56434819147,4.46457590193,1.79175946923,1,1.0,0.0
15,1.0,2,105,100,1,4.5,97.5573770492,4.65396035016,4.46457590193,4.60517018599,1,1.0,0.0
16,0.0,4,185,88,2,5.0,97.5573770492,5.22035582508,4.46457590193,4.47733681448,1,1.0,0.0
17,1.0,1,65,0,1,0.0,97.5573770492,4.1743872699,4.46457590193,0.0,0,1.0,0.0
0,2.0,4,250,0,2,0.0,83.9803921569,5.52146091786,4.33854159935,0.0,0,0.0,0.0
1,1.0,2,42,3,1,5.0,83.9803921569,3.73766961828,4.33854159935,1.09861228867,1,0.0,0.0
2,1.0,3,65,7,2,4.5,83.9803921569,4.1743872699,4.33854159935,1.94591014906,1,0.0,0.0
3,2.0,4,140,9,2,4.5,83.9803921569,4.94164242261,4.33854159935,2.19722457734,1,0.0,0.0
4,0.0,2,169,2,2,0.0,83.9803921569,5.12989871492,4.33854159935,0.69314718056,0,0.0,0.0
5,1.0,2,90,22,1,5.0,83.9803921569,4.49980967033,4.33854159935,3.09104245336,1,0.0,0.0
6,1.0,2,40,1,1,0.0,83.9803921569,3.68887945411,4.33854159935,0.0,0,0.0,0.0
7,1.0,2,60,27,1,5.0,83.9803921569,4.09434456222,4.33854159935,3.295836866,1,0.0,0.0
8,2.0,4,165,1,2,0.0,83.9803921569,5.1059454739,4.33854159935,0.0,0,0.0,0.0
9,0.0,2,85,33,2,5.0,83.9803921569,4.44265125649,4.33854159935,3.49650756147,1,0.0,0.0
10,0.0,2,75,157,2,5.0,83.9803921569,4.31748811354,4.33854159935,5.05624580535,1,0.0,0.0
11,1.0,2,49,1,1,0.0,83.9803921569,3.89182029811,4.33854159935,0.0,0,0.0,0.0
12,1.0,2,95,22,1,5.0,83.9803921569,4.5538768916,4.33854159935,3.09104245336,1,0.0,0.0
13,1.0,2,40,8,1,4.5,83.9803921569,3.68887945411,4.33854159935,2.07944154168,1,0.0,0.0
14,1.0,2,85,263,1,4.5,83.9803921569,4.44265125649,4.33854159935,5.57215403218,1,0.0,0.0
15,1.0,2,90,1,1,0.0,83.9803921569,4.49980967033,4.33854159935,0.0,0,0.0,0.0
16,1.0,2,55,4,0,5.0,83.9803921569,4.00733318523,4.33854159935,1.38629436112,1,0.0,0.0
17,1.0,3,90,0,1,0.0,83.9803921569,4.49980967033,4.33854159935,0.0,0,0.0,0.0
0,1.0,2,110,39,2,5.0,83.9803921569,4.70048036579,4.33854159935,3.66356164613,1,0.0,0.0
1,1.0,2,75,24,1,4.5,83.9803921569,4.31748811354,4.33854159935,3.17805383035,1,0.0,0.0
2,1.0,2,59,15,1,5.0,83.9803921569,4.07753744391,4.33854159935,2.7080502011,1,0.0,0.0
3,2.0,4,165,1,2,0.0,83.9803921569,5.1059454739,4.33854159935,0.0,0,0.0,0.0
4,1.0,1,50,26,1,5.0,83.9803921569,3.91202300543,4.33854159935,3.25809653802,1,0.0,0.0
5,1.0,3,90,0,1,0.0,83.9803921569,4.49980967033,4.33854159935,0.0,0,0.0,0.0
6,1.0,2,54,8,1,4.5,83.9803921569,3.98898404656,4.33854159935,2.07944154168,1,0.0,0.0
7,0.0,2,85,33,2,5.0,83.9803921569,4.44265125649,4.33854159935,3.49650756147,1,0.0,0.0
8,2.0,4,140,9,2,4.5,83.9803921569,4.94164242261,4.33854159935,2.19722457734,1,0.0,0.0
9,0.0,2,61,36,2,4.5,83.9803921569,4.11087386417,4.33854159935,3.58351893846,1,0.0,0.0
10,1.0,2,41,28,1,5.0,83.9803921569,3.7135720667,4.33854159935,3.33220451018,1,0.0,0.0
11,1.0,1,25,0,1,0.0,83.9803921569,3.21887582487,4.33854159935,0.0,0,0.0,0.0
12,1.0,2,71,7,1,5.0,83.9803921569,4.26267987704,4.33854159935,1.94591014906,1,0.0,0.0
13,1.0,2,35,10,0,5.0,83.9803921569,3.55534806149,4.33854159935,2.30258509299,1,0.0,0.0
14,2.0,8,120,6,2,0.0,83.9803921569,4.78749174278,4.33854159935,1.79175946923,0,0.0,0.0
15,1.0,2,45,2,1,0.0,83.9803921569,3.80666248977,4.33854159935,0.69314718056,0,0.0,0.0
16,1.0,2,55,34,1,5.0,83.9803921569,4.00733318523,4.33854159935,3.52636052462,1,0.0,0.0
17,1.0,1,52,25,1,5.0,83.9803921569,3.95124371858,4.33854159935,3.21887582487,1,0.0,0.0
0,2.0,4,85,1,2,0.0,83.9803921569,4.44265125649,4.33854159935,0.0,0,0.0,0.0
1,1.0,2,79,6,1,5.0,83.9803921569,4.36944785247,4.33854159935,1.79175946923,1,0.0,0.0
2,0.0,2,85,78,2,5.0,83.9803921569,4.44265125649,4.33854159935,4.35670882669,1,0.0,0.0
3,1.0,2,87,95,2,5.0,83.9803921569,4.46590811865,4.33854159935,4.5538768916,1,0.0,0.0
4,0.0,2,58,141,2,5.0,83.9803921569,4.06044301055,4.33854159935,4.94875989038,1,0.0,0.0
5,1.0,4,95,12,2,5.0,83.9803921569,4.5538768916,4.33854159935,2.48490664979,1,0.0,0.0
6,1.0,2,70,9,2,5.0,83.9803921569,4.24849524205,4.33854159935,2.19722457734,1,0.0,0.0
7,1.0,1,37,9,0,5.0,83.9803921569,3.61091791264,4.33854159935,2.19722457734,1,0.0,0.0
8,1.0,2,98,121,2,5.0,83.9803921569,4.58496747867,4.33854159935,4.7957905456,1,0.0,0.0
9,1.0,2,35,10,0,5.0,83.9803921569,3.55534806149,4.33854159935,2.30258509299,1,0.0,0.0
10,0.0,3,75,51,2,4.5,83.9803921569,4.31748811354,4.33854159935,3.93182563272,1,0.0,0.0
11,2.0,6,249,0,2,0.0,83.9803921569,5.51745289646,4.33854159935,0.0,0,0.0,0.0
12,1.0,2,60,2,0,0.0,83.9803921569,4.09434456222,4.33854159935,0.69314718056,0,0.0,0.0
13,1.0,2,70,108,1,5.0,83.9803921569,4.24849524205,4.33854159935,4.68213122712,1,0.0,0.0
14,1.0,2,65,7,1,5.0,83.9803921569,4.1743872699,4.33854159935,1.94591014906,1,0.0,0.0
15,1.0,2,99,8,2,5.0,83.9803921569,4.59511985013,4.33854159935,2.07944154168,1,0.0,0.0
16,1.0,2,90,127,2,5.0,83.9803921569,4.49980967033,4.33854159935,4.84418708646,1,0.0,0.0
17,1.0,2,60,40,1,5.0,83.9803921569,4.09434456222,4.33854159935,3.68887945411,1,0.0,0.0
0,0.0,2,106,9,2,5.0,83.9803921569,4.66343909411,4.33854159935,2.19722457734,1,0.0,0.0
1,1.0,2,79,6,1,5.0,83.9803921569,4.36944785247,4.33854159935,1.79175946923,1,0.0,0.0
2,0.0,2,169,2,2,0.0,83.9803921569,5.12989871492,4.33854159935,0.69314718056,0,0.0,0.0
3,1.0,2,65,49,1,4.5,83.9803921569,4.1743872699,4.33854159935,3.89182029811,1,0.0,0.0
4,1.0,2,47,77,1,4.5,83.9803921569,3.85014760171,4.33854159935,4.34380542185,1,0.0,0.0
5,1.0,1,58,14,1,5.0,83.9803921569,4.06044301055,4.33854159935,2.63905732962,1,0.0,0.0
6,1.0,2,100,47,1,4.5,83.9803921569,4.60517018599,4.33854159935,3.85014760171,1,0.0,0.0
7,0.0,2,70,167,2,4.5,83.9803921569,4.24849524205,4.33854159935,5.11799381242,1,0.0,0.0
8,1.0,1,30,31,0,4.5,83.9803921569,3.40119738166,4.33854159935,3.43398720449,1,0.0,0.0
9,1.0,2,119,19,2,5.0,83.9803921569,4.77912349311,4.33854159935,2.94443897917,1,0.0,0.0
10,1.0,2,95,55,1,5.0,83.9803921569,4.5538768916,4.33854159935,4.00733318523,1,0.0,0.0
11,0.0,2,89,15,2,4.5,83.9803921569,4.48863636973,4.33854159935,2.7080502011,1,0.0,0.0
12,1.0,2,40,17,1,4.5,83.9803921569,3.68887945411,4.33854159935,2.83321334406,1,0.0,0.0
13,1.0,2,99,6,1,5.0,83.9803921569,4.59511985013,4.33854159935,1.79175946923,1,0.0,0.0
14,1.0,2,93,37,1,5.0,83.9803921569,4.53259949315,4.33854159935,3.61091791264,1,0.0,0.0
15,0.0,2,92,123,2,4.5,83.9803921569,4.52178857705,4.33854159935,4.81218435537,1,0.0,0.0
16,1.0,2,76,22,1,4.5,83.9803921569,4.33073334029,4.33854159935,3.09104245336,1,0.0,0.0
17,0.0,2,99,2,2,0.0,83.9803921569,4.59511985013,4.33854159935,0.69314718056,0,0.0,0.0
0,2.0,3,93,15,2,5.0,83.9803921569,4.53259949315,4.33854159935,2.7080502011,1,0.0,0.0
1,1.0,3,67,25,1,5.0,83.9803921569,4.20469261939,4.33854159935,3.21887582487,1,0.0,0.0
2,1.0,1,40,41,1,5.0,83.9803921569,3.68887945411,4.33854159935,3.7135720667,1,0.0,0.0
3,1.0,2,49,18,1,4.5,83.9803921569,3.89182029811,4.33854159935,2.8903717579,1,0.0,0.0
4,1.0,4,120,3,1,4.5,83.9803921569,4.78749174278,4.33854159935,1.09861228867,1,0.0,0.0
5,1.0,1,50,14,1,5.0,83.9803921569,3.91202300543,4.33854159935,2.63905732962,1,0.0,0.0
6,1.0,2,52,2,1,0.0,83.9803921569,3.95124371858,4.33854159935,0.69314718056,0,0.0,0.0
7,0.0,4,69,73,2,4.5,83.9803921569,4.2341065046,4.33854159935,4.29045944115,1,0.0,0.0
8,1.0,2,35,18,1,4.5,83.9803921569,3.55534806149,4.33854159935,2.8903717579,1,0.0,0.0
9,1.0,2,82,71,1,5.0,83.9803921569,4.40671924726,4.33854159935,4.26267987704,1,0.0,0.0
10,1.0,2,69,182,1,5.0,83.9803921569,4.2341065046,4.33854159935,5.20400668708,1,0.0,0.0
11,1.0,1,30,8,1,5.0,83.9803921569,3.40119738166,4.33854159935,2.07944154168,1,0.0,0.0
12,1.0,2,119,26,2,5.0,83.9803921569,4.77912349311,4.33854159935,3.25809653802,1,0.0,0.0
13,1.0,2,93,41,1,5.0,83.9803921569,4.53259949315,4.33854159935,3.7135720667,1,0.0,0.0
14,1.0,2,100,270,2,5.0,83.9803921569,4.60517018599,4.33854159935,5.598421959,1,0.0,0.0
15,0.0,2,58,15,2,5.0,83.9803921569,4.06044301055,4.33854159935,2.7080502011,1,0.0,0.0
16,1.0,2,96,11,1,5.0,83.9803921569,4.56434819147,4.33854159935,2.3978952728,1,0.0,0.0
17,1.0,2,70,12,1,5.0,83.9803921569,4.24849524205,4.33854159935,2.48490664979,1,0.0,0.0
0,1.0,2,35,18,0,5.0,83.9803921569,3.55534806149,4.33854159935,2.8903717579,1,0.0,0.0
1,2.0,4,85,1,2,0.0,83.9803921569,4.44265125649,4.33854159935,0.0,0,0.0,0.0
2,2.0,4,150,4,2,5.0,83.9803921569,5.0106352941,4.33854159935,1.38629436112,1,0.0,0.0
3,0.0,2,69,3,2,4.5,83.9803921569,4.2341065046,4.33854159935,1.09861228867,1,0.0,0.0
4,1.0,2,69,28,1,4.5,83.9803921569,4.2341065046,4.33854159935,3.33220451018,1,0.0,0.0
5,1.0,2,99,6,1,4.0,83.9803921569,4.59511985013,4.33854159935,1.79175946923,1,0.0,0.0
6,1.0,2,60,25,1,4.5,83.9803921569,4.09434456222,4.33854159935,3.21887582487,1,0.0,0.0
7,1.0,2,49,1,1,0.0,83.9803921569,3.89182029811,4.33854159935,0.0,0,0.0,0.0
8,2.0,6,113,5,2,4.5,83.9803921569,4.72738781871,4.33854159935,1.60943791243,1,0.0,0.0
9,1.0,2,96,10,2,5.0,83.9803921569,4.56434819147,4.33854159935,2.30258509299,1,0.0,0.0
10,1.0,2,80,33,1,5.0,83.9803921569,4.38202663467,4.33854159935,3.49650756147,1,0.0,0.0
11,0.0,2,89,30,2,4.5,83.9803921569,4.48863636973,4.33854159935,3.40119738166,1,0.0,0.0
12,0.0,2,106,9,2,5.0,83.9803921569,4.66343909411,4.33854159935,2.19722457734,1,0.0,0.0
13,1.0,2,49,4,1,5.0,83.9803921569,3.89182029811,4.33854159935,1.38629436112,1,0.0,0.0
14,1.0,1,50,60,1,5.0,83.9803921569,3.91202300543,4.33854159935,4.09434456222,1,0.0,0.0
15,0.0,2,140,35,2,5.0,83.9803921569,4.94164242261,4.33854159935,3.55534806149,1,0.0,0.0
16,1.0,2,47,77,1,4.5,83.9803921569,3.85014760171,4.33854159935,4.34380542185,1,0.0,0.0
17,1.0,2,75,50,1,5.0,83.9803921569,4.31748811354,4.33854159935,3.91202300543,1,0.0,0.0
0,2.0,4,129,0,2,0.0,83.9803921569,4.85981240436,4.33854159935,0.0,0,0.0,0.0
1,0.0,1,60,6,2,4.5,83.9803921569,4.09434456222,4.33854159935,1.79175946923,1,0.0,0.0
2,1.0,4,195,1,2,0.0,83.9803921569,5.27299955856,4.33854159935,0.0,0,0.0,0.0
3,0.0,4,95,159,2,5.0,83.9803921569,4.5538768916,4.33854159935,5.06890420222,1,0.0,0.0
4,1.0,1,30,3,0,5.0,83.9803921569,3.40119738166,4.33854159935,1.09861228867,1,0.0,0.0
5,2.0,4,88,2,2,0.0,83.9803921569,4.47733681448,4.33854159935,0.69314718056,0,0.0,0.0
6,1.0,2,65,2,2,0.0,83.9803921569,4.1743872699,4.33854159935,0.69314718056,0,0.0,0.0
7,1.0,2,49,47,1,4.5,83.9803921569,3.89182029811,4.33854159935,3.85014760171,1,0.0,0.0
8,1.0,2,140,19,2,5.0,83.9803921569,4.94164242261,4.33854159935,2.94443897917,1,0.0,0.0
9,2.0,4,180,7,2,5.0,83.9803921569,5.19295685089,4.33854159935,1.94591014906,1,0.0,0.0
10,1.0,2,46,5,1,5.0,83.9803921569,3.82864139649,4.33854159935,1.60943791243,1,0.0,0.0
11,1.0,2,39,7,1,4.5,83.9803921569,3.66356164613,4.33854159935,1.94591014906,1,0.0,0.0
12,1.0,2,70,3,1,5.0,83.9803921569,4.24849524205,4.33854159935,1.09861228867,1,0.0,0.0
13,1.0,2,73,39,1,4.5,83.9803921569,4.29045944115,4.33854159935,3.66356164613,1,0.0,0.0
14,1.0,2,65,11,1,5.0,83.9803921569,4.1743872699,4.33854159935,2.3978952728,1,0.0,0.0
15,1.0,4,50,1,2,0.0,83.9803921569,3.91202300543,4.33854159935,0.0,0,0.0,0.0
16,2.0,13,250,0,2,0.0,83.9803921569,5.52146091786,4.33854159935,0.0,0,0.0,0.0
17,1.0,1,25,15,0,4.0,83.9803921569,3.21887582487,4.33854159935,2.7080502011,1,0.0,0.0
0,1.0,1,69,57,1,5.0,83.9803921569,4.2341065046,4.33854159935,4.04305126783,1,0.0,0.0
1,1.0,3,71,9,1,5.0,83.9803921569,4.26267987704,4.33854159935,2.19722457734,1,0.0,0.0
2,1.0,2,39,22,1,5.0,83.9803921569,3.66356164613,4.33854159935,3.09104245336,1,0.0,0.0
3,1.0,2,70,81,1,5.0,83.9803921569,4.24849524205,4.33854159935,4.39444915467,1,0.0,0.0
4,1.0,2,70,15,1,5.0,83.9803921569,4.24849524205,4.33854159935,2.7080502011,1,0.0,0.0
5,1.0,1,30,9,1,5.0,83.9803921569,3.40119738166,4.33854159935,2.19722457734,1,0.0,0.0
6,0.0,2,61,36,2,4.5,83.9803921569,4.11087386417,4.33854159935,3.58351893846,1,0.0,0.0
7,1.0,2,35,10,0,5.0,83.9803921569,3.55534806149,4.33854159935,2.30258509299,1,0.0,0.0
8,1.0,3,90,0,1,0.0,83.9803921569,4.49980967033,4.33854159935,0.0,0,0.0,0.0
9,0.0,2,99,111,2,5.0,83.9803921569,4.59511985013,4.33854159935,4.70953020131,1,0.0,0.0
10,0.0,2,109,228,2,5.0,83.9803921569,4.69134788223,4.33854159935,5.42934562895,1,0.0,0.0
11,1.0,1,75,8,1,5.0,83.9803921569,4.31748811354,4.33854159935,2.07944154168,1,0.0,0.0
12,0.0,2,69,6,2,4.5,83.9803921569,4.2341065046,4.33854159935,1.79175946923,1,0.0,0.0
13,1.0,2,69,53,1,5.0,83.9803921569,4.2341065046,4.33854159935,3.97029191355,1,0.0,0.0
14,1.0,2,64,213,1,5.0,83.9803921569,4.15888308336,4.33854159935,5.36129216571,1,0.0,0.0
15,1.0,1,52,80,1,5.0,83.9803921569,3.95124371858,4.33854159935,4.38202663467,1,0.0,0.0
16,0.0,2,89,42,2,5.0,83.9803921569,4.48863636973,4.33854159935,3.73766961828,1,0.0,0.0
17,1.0,2,62,7,1,5.0,83.9803921569,4.12713438505,4.33854159935,1.94591014906,1,0.0,0.0
0,1.0,1,48,29,0,5.0,83.9803921569,3.87120101091,4.33854159935,3.36729582999,1,0.0,0.0
1,1.0,2,65,3,1,5.0,83.9803921569,4.1743872699,4.33854159935,1.09861228867,1,0.0,0.0
2,1.0,2,70,15,1,5.0,83.9803921569,4.24849524205,4.33854159935,2.7080502011,1,0.0,0.0
3,0.0,2,75,26,2,5.0,83.9803921569,4.31748811354,4.33854159935,3.25809653802,1,0.0,0.0
4,1.0,2,100,270,2,5.0,83.9803921569,4.60517018599,4.33854159935,5.598421959,1,0.0,0.0
5,0.0,2,120,3,2,4.5,83.9803921569,4.78749174278,4.33854159935,1.09861228867,1,0.0,0.0
6,1.0,2,120,3,2,5.0,83.9803921569,4.78749174278,4.33854159935,1.09861228867,1,0.0,0.0
7,0.0,2,91,66,2,5.0,83.9803921569,4.51085950652,4.33854159935,4.18965474203,1,0.0,0.0
8,1.0,2,88,19,1,5.0,83.9803921569,4.47733681448,4.33854159935,2.94443897917,1,0.0,0.0
9,1.0,1,44,15,1,5.0,83.9803921569,3.78418963392,4.33854159935,2.7080502011,1,0.0,0.0
10,1.0,2,70,12,1,5.0,83.9803921569,4.24849524205,4.33854159935,2.48490664979,1,0.0,0.0
11,1.0,1,42,19,1,5.0,83.9803921569,3.73766961828,4.33854159935,2.94443897917,1,0.0,0.0
12,1.0,2,90,8,2,5.0,83.9803921569,4.49980967033,4.33854159935,2.07944154168,1,0.0,0.0
13,1.0,2,70,54,1,5.0,83.9803921569,4.24849524205,4.33854159935,3.98898404656,1,0.0,0.0
14,1.0,2,70,9,2,5.0,83.9803921569,4.24849524205,4.33854159935,2.19722457734,1,0.0,0.0
15,1.0,2,75,7,1,4.0,83.9803921569,4.31748811354,4.33854159935,1.94591014906,1,0.0,0.0
16,1.0,1,33,21,0,4.5,83.9803921569,3.49650756147,4.33854159935,3.04452243772,1,0.0,0.0
17,0.0,4,109,12,2,5.0,83.9803921569,4.69134788223,4.33854159935,2.48490664979,1,0.0,0.0
0,0.0,4,75,63,2,5.0,83.9803921569,4.31748811354,4.33854159935,4.14313472639,1,0.0,0.0
1,0.0,3,70,45,2,4.5,83.9803921569,4.24849524205,4.33854159935,3.80666248977,1,0.0,0.0
2,1.0,2,93,7,1,5.0,83.9803921569,4.53259949315,4.33854159935,1.94591014906,1,0.0,0.0
3,0.0,2,61,3,2,4.5,83.9803921569,4.11087386417,4.33854159935,1.09861228867,1,0.0,0.0
4,1.0,1,35,7,0,5.0,83.9803921569,3.55534806149,4.33854159935,1.94591014906,1,0.0,0.0
5,1.0,2,110,7,2,4.5,83.9803921569,4.70048036579,4.33854159935,1.94591014906,1,0.0,0.0
6,1.0,2,87,95,2,5.0,83.9803921569,4.46590811865,4.33854159935,4.5538768916,1,0.0,0.0
7,1.0,1,25,0,1,0.0,83.9803921569,3.21887582487,4.33854159935,0.0,0,0.0,0.0
8,1.0,2,95,36,1,5.0,83.9803921569,4.5538768916,4.33854159935,3.58351893846,1,0.0,0.0
9,0.0,3,159,106,2,5.0,83.9803921569,5.06890420222,4.33854159935,4.66343909411,1,0.0,0.0
10,0.0,3,85,8,2,5.0,83.9803921569,4.44265125649,4.33854159935,2.07944154168,1,0.0,0.0
11,1.0,3,48,27,1,4.5,83.9803921569,3.87120101091,4.33854159935,3.295836866,1,0.0,0.0
12,1.0,2,59,6,1,5.0,83.9803921569,4.07753744391,4.33854159935,1.79175946923,1,0.0,0.0
13,0.0,3,95,2,2,0.0,83.9803921569,4.5538768916,4.33854159935,0.69314718056,0,0.0,0.0
14,1.0,1,30,8,1,5.0,83.9803921569,3.40119738166,4.33854159935,2.07944154168,1,0.0,0.0
15,1.0,2,129,5,2,5.0,83.9803921569,4.85981240436,4.33854159935,1.60943791243,1,0.0,0.0
16,1.0,2,89,2,1,0.0,83.9803921569,4.48863636973,4.33854159935,0.69314718056,0,0.0,0.0
17,1.0,2,120,3,2,5.0,83.9803921569,4.78749174278,4.33854159935,1.09861228867,1,0.0,0.0
0,1.0,2,89,2,1,0.0,83.9803921569,4.48863636973,4.33854159935,0.69314718056,0,0.0,0.0
1,1.0,2,120,3,2,5.0,83.9803921569,4.78749174278,4.33854159935,1.09861228867,1,0.0,0.0
2,1.0,1,55,18,1,5.0,83.9803921569,4.00733318523,4.33854159935,2.8903717579,1,0.0,0.0
